recording,timelocking_event,timelocking_time,epoch_idx,epoch_type,rejected,evar_FA,evar_n_hits,evar_max_hits,evar_HR,evar_trial_idx,cond_,set_Easy,set_Hard,set_Medium,trial_mean
"cS32_b1_b2_b3_b4_b5_b6","Trial:3 Rep2_3_nScene3_freqdistance6_freq(1600,3154)_AM(23,13)_gap([6.3478,8.7826,12.1739;15.3846,24.3846;20,26.8571]).wav",16113.089,51,"trial",0,0,3,3,1,51,1,0,1,0,-297.70819
"cS32_b1_b2_b3_b4_b5_b6","Trial:4 Rep1_3_nScene3_freqdistance6_freq(1600,3154)_AM(23,7)_gap([9,15.7391,25.6957;13.4286,18.7143,23.4286;6.9231,11.3077]).wav",16151.805,52,"trial",0,0,3,3,1,52,1,0,1,0,-633.22388
"cS32_b1_b2_b3_b4_b5_b6","Trial:5 Rep1_1_nScene1_freqdistance0_freq(1600)_AM(23)_gap([10.7391,25.7391]).wav",16187.089,53,"trial",0,0,2,2,1,53,1,1,0,0,-868.78821
"cS32_b1_b2_b3_b4_b5_b6","Trial:6 Rep4_2_nScene2_freqdistance6_freq(1270,2540)_AM(7,3)_gap([14,17.5714;8.6667,20]).wav",16222.473,54,"trial",0,0,2,2,1,54,1,0,0,1,-262.06082
"cS32_b1_b2_b3_b4_b5_b6","Trial:7 Rep3_1_nScene1_freqdistance0_freq(1115)_AM(13)_gap([6.3846,12.6154,15.8462]).wav",16258.273,55,"trial",0,0,3,3,1,55,1,1,0,0,250.25841
"cS32_b1_b2_b3_b4_b5_b6","Trial:8 Rep1_2_nScene2_freqdistance6_freq(1600,766)_AM(23,7)_gap([7.2174,13.2609;17.1429,21,23.7143]).wav",16297.507,56,"trial",0,1,2,2,1,56,1,0,0,1,-18.833591
"cS32_b1_b2_b3_b4_b5_b6","Trial:9 Rep2_1_nScene1_freqdistance0_freq(1600)_AM(23)_gap([8.087,22.1304]).wav",16333.506,57,"trial",0,0,2,2,1,57,1,1,0,0,266.52881
"cS32_b1_b2_b3_b4_b5_b6","Trial:10 Rep3_3_nScene3_freqdistance6_freq(1115,2263)_AM(13,7)_gap([11.2308,18.8462,24.6154;7.8571,22.1429;13.6667,16.6667,26.6667]).wav",16369.525,58,"trial",0,0,3,3,1,58,1,0,1,0,850.41144
"cS32_b1_b2_b3_b4_b5_b6","Trial:11 Rep3_2_nScene2_freqdistance6_freq(1115,2263)_AM(13,7)_gap([8.6923,12.3846,15.0769;6.1429,18.7143,25.5714]).wav",16404.707,59,"trial",0,0,3,3,1,59,1,0,0,1,-463.4791
"cS32_b1_b2_b3_b4_b5_b6","Trial:12 Rep4_1_nScene1_freqdistance0_freq(1270)_AM(7)_gap([6.7143,26.5714]).wav",16440.657,60,"trial",0,0,2,2,1,60,1,1,0,0,-826.81805
"cS32_b1_b2_b3_b4_b5_b6","Trial:1 Rep3_2_nScene2_freqdistance6_freq(1270,582)_AM(7,3)_gap([12,21.7143,26.5714;10,24.3333]).wav",16480.641,61,"trial",0,0,3,3,1,61,1,0,0,1,661.03516
"cS32_b1_b2_b3_b4_b5_b6","Trial:2 Rep1_1_nScene1_freqdistance0_freq(1796)_AM(13)_gap([8.6154,13.9231,22.2308]).wav",16516.391,62,"trial",0,0,3,3,1,62,1,1,0,0,256.74158
"cS32_b1_b2_b3_b4_b5_b6","Trial:3 Rep2_1_nScene1_freqdistance0_freq(1425)_AM(3)_gap([12,18.3333,24.3333]).wav",16551.975,63,"trial",0,0,3,3,1,63,1,1,0,0,-336.53903
"cS32_b1_b2_b3_b4_b5_b6","Trial:4 Rep2_2_nScene2_freqdistance6_freq(1425,2851)_AM(3,13)_gap([21.3333,26.6667;12.3077,16.5385]).wav",16588.031,64,"trial",0,0,2,2,1,64,1,0,0,1,811.92749
"cS32_b1_b2_b3_b4_b5_b6","Trial:5 Rep1_3_nScene3_freqdistance6_freq(1796,872)_AM(13,7)_gap([16.6923,21;6.7143,24.4286;9.3913,11.4348]).wav",16623.693,65,"trial",1,0,1,2,0.5,65,1,0,1,0,325.67404
"cS32_b1_b2_b3_b4_b5_b6","Trial:6 Rep3_3_nScene3_freqdistance6_freq(1270,2540)_AM(7,3)_gap([8.5714,15.8571;13.3333,19.3333,26.6667;10.7692,21.8462,24.6154]).wav",16659.026,66,"trial",1,0,0,2,0,66,1,0,1,0,735.5993
"cS32_b1_b2_b3_b4_b5_b6","Trial:7 Rep4_1_nScene1_freqdistance0_freq(1425)_AM(13)_gap([16.6154,24.5385]).wav",16694.911,67,"trial",0,0,2,2,1,67,1,1,0,0,-434.81937
"cS32_b1_b2_b3_b4_b5_b6","Trial:8 Rep1_2_nScene2_freqdistance6_freq(1796,3540)_AM(13,7)_gap([11.9231,17.3846,21.8462;9.5714,14.1429,25.7143]).wav",16730.263,68,"trial",0,0,3,3,1,68,1,0,0,1,-344.94684
"cS32_b1_b2_b3_b4_b5_b6","Trial:9 Rep4_2_nScene2_freqdistance6_freq(1425,663)_AM(13,7)_gap([9.8462,13.7692,21.0769;16.8571,26.1429]).wav",16765.51,69,"trial",0,0,3,3,1,69,1,0,0,1,-371.83469
"cS32_b1_b2_b3_b4_b5_b6","Trial:10 Rep3_1_nScene1_freqdistance0_freq(1270)_AM(7)_gap([6.4286,12.7143,16.5714]).wav",16800.797,70,"trial",1,0,2,3,0.66667,70,1,1,0,0,1953.686
"cS32_b1_b2_b3_b4_b5_b6","Trial:11 Rep4_3_nScene3_freqdistance6_freq(1425,2851)_AM(13,7)_gap([16.3846,22.2308;13.1429,24.4286,26.4286;6.3333,10.6667,18.6667]).wav",16837.831,71,"trial",1,1,1,2,0.5,71,1,0,1,0,1823.1572
"cS32_b1_b2_b3_b4_b5_b6","Trial:12 Rep2_3_nScene3_freqdistance6_freq(1425,2851)_AM(3,13)_gap([11,24.6667,26.6667;8.6154,20.3077;14.3913,17.7391]).wav",16874.194,72,"trial",1,0,1,3,0.33333,72,1,0,1,0,-175.53928
"cS33_b1_b2_b3_b4_b5_b6","Trial:1 Rep1_3_nScene3_freqdistance6_freq(1600,3154)_AM(23,7)_gap([11.8696,16.2609;22.5714,26;6.2308,8.3077,19.7692]).wav",22809.935,1,"trial",0,1,2,2,1,1,1,0,1,0,-555.9234
"cS33_b1_b2_b3_b4_b5_b6","Trial:2 Rep1_2_nScene2_freqdistance6_freq(1600,766)_AM(23,7)_gap([12.1304,18.5217;8.1429,22.4286,26]).wav",22845.518,2,"trial",0,0,2,2,1,2,1,0,0,1,-413.93085
"cS33_b1_b2_b3_b4_b5_b6","Trial:3 Rep2_2_nScene2_freqdistance6_freq(1270,582)_AM(7,3)_gap([18.4286,20.5714;6.3333,10,12.6667]).wav",22881.061,3,"trial",0,0,2,2,1,3,1,0,0,1,64.552383
"cS33_b1_b2_b3_b4_b5_b6","Trial:4 Rep3_3_nScene3_freqdistance6_freq(1270,582)_AM(23,13)_gap([12.0435,24.913;8.3077,14.2308;21.3333,27]).wav",22916.432,4,"trial",0,0,2,2,1,4,1,0,1,0,-11.2803
"cS33_b1_b2_b3_b4_b5_b6","Trial:5 Rep3_1_nScene1_freqdistance0_freq(1270)_AM(23)_gap([10.6087,13.6087,18.8261]).wav",22952.128,5,"trial",0,0,3,3,1,5,1,1,0,0,278.95999
"cS33_b1_b2_b3_b4_b5_b6","Trial:6 Rep4_2_nScene2_freqdistance6_freq(1115,497)_AM(23,13)_gap([9.3913,19.0435,23.1304;6.3846,26.6923]).wav",22987.345,6,"trial",0,0,3,3,1,6,1,0,0,1,326.41821
"cS33_b1_b2_b3_b4_b5_b6","Trial:7 Rep2_1_nScene1_freqdistance0_freq(1270)_AM(7)_gap([13.2857,22.2857]).wav",23023.048,7,"trial",0,0,2,2,1,7,1,1,0,0,47.702457
"cS33_b1_b2_b3_b4_b5_b6","Trial:8 Rep4_3_nScene3_freqdistance6_freq(1115,2263)_AM(23,13)_gap([10.8696,19.087,26.4783;14.2308,21.6154;6.2857,17,24.1429]).wav",23059.346,8,"trial",0,0,3,3,1,8,1,0,1,0,225.66655
"cS33_b1_b2_b3_b4_b5_b6","Trial:9 Rep4_1_nScene1_freqdistance0_freq(1115)_AM(23)_gap([10.1304,23.1304]).wav",23094.963,9,"trial",0,1,2,2,1,9,1,1,0,0,160.64548
"cS33_b1_b2_b3_b4_b5_b6","Trial:10 Rep2_3_nScene3_freqdistance6_freq(1270,582)_AM(7,3)_gap([9.1429,13.4286,24.7143;19,22.6667;6.0769,16.6154]).wav",23131.054,10,"trial",1,1,1,3,0.33333,10,1,0,1,0,443.95999
"cS33_b1_b2_b3_b4_b5_b6","Trial:11 Rep1_1_nScene1_freqdistance0_freq(1600)_AM(23)_gap([7.6087,19.1304,26.1739]).wav",23166.604,11,"trial",0,0,3,3,1,11,1,1,0,0,-381.49042
"cS33_b1_b2_b3_b4_b5_b6","Trial:12 Rep3_2_nScene2_freqdistance6_freq(1270,582)_AM(23,13)_gap([7.6957,12.3913,25.6957;17.6154,22.6154]).wav",23201.864,12,"trial",0,1,3,3,1,12,1,0,0,1,-200.12451
"cS33_b1_b2_b3_b4_b5_b6","Trial:1 Rep2_3_nScene3_freqdistance6_freq(1270,2540)_AM(7,23)_gap([11.8571,16.5714,23.2857;6.7391,26.087;9.0769,18.8462]).wav",23241.62,13,"trial",1,2,2,3,0.66667,13,1,0,1,0,262.84918
"cS33_b1_b2_b3_b4_b5_b6","Trial:2 Rep1_2_nScene2_freqdistance6_freq(1425,2851)_AM(23,13)_gap([10.2174,17.4783,23.3478;12.9231,15.3846,26.2308]).wav",23276.954,14,"trial",0,0,3,3,1,14,1,0,0,1,150.93428
"cS33_b1_b2_b3_b4_b5_b6","Trial:3 Rep4_2_nScene2_freqdistance6_freq(1600,766)_AM(3,23)_gap([6.3333,13,16.3333;10.7391,21.4348]).wav",23312.44,15,"trial",1,0,2,3,0.66667,15,1,0,0,1,-86.59935
"cS33_b1_b2_b3_b4_b5_b6","Trial:4 Rep3_2_nScene2_freqdistance6_freq(2016,993)_AM(13,23)_gap([7.2308,12.6154;19.5652,23.6522]).wav",23348.754,16,"trial",0,0,2,2,1,16,1,0,0,1,-140.7202
"cS33_b1_b2_b3_b4_b5_b6","Trial:5 Rep4_3_nScene3_freqdistance6_freq(1600,766)_AM(3,23)_gap([10.6667,17.3333,26;6.3478,14.2174,23.2174;8.4286,19.4286]).wav",23383.94,17,"trial",0,0,3,3,1,17,1,0,1,0,191.10136
"cS33_b1_b2_b3_b4_b5_b6","Trial:6 Rep3_1_nScene1_freqdistance0_freq(2016)_AM(13)_gap([18.8462,26.4615]).wav",23419.255,18,"trial",0,0,2,2,1,18,1,1,0,0,409.64487
"cS33_b1_b2_b3_b4_b5_b6","Trial:7 Rep3_3_nScene3_freqdistance6_freq(2016,3917)_AM(13,23)_gap([13.4615,24.0769;16.8696,19.7826;7.4286,11.1429,26.5714]).wav",23454.761,19,"trial",1,2,0,2,0,19,1,0,1,0,380.84476
"cS33_b1_b2_b3_b4_b5_b6","Trial:8 Rep1_1_nScene1_freqdistance0_freq(1425)_AM(23)_gap([11.913,14.7391,24.087]).wav",23490.007,20,"trial",0,0,3,3,1,20,1,1,0,0,-186.09062
"cS33_b1_b2_b3_b4_b5_b6","Trial:9 Rep4_1_nScene1_freqdistance0_freq(1600)_AM(3)_gap([10,23]).wav",23525.225,21,"trial",0,0,2,2,1,21,1,1,0,0,-113.69304
"cS33_b1_b2_b3_b4_b5_b6","Trial:10 Rep2_2_nScene2_freqdistance6_freq(1270,2540)_AM(7,23)_gap([7.2857,13.1429;10.7826,17.6957,22.9565]).wav",23560.423,22,"trial",0,0,2,2,1,22,1,0,0,1,248.34132
"cS33_b1_b2_b3_b4_b5_b6","Trial:11 Rep2_1_nScene1_freqdistance0_freq(1270)_AM(7)_gap([10.7143,18.5714]).wav",23595.71,23,"trial",0,0,2,2,1,23,1,1,0,0,-434.12415
"cS33_b1_b2_b3_b4_b5_b6","Trial:12 Rep1_3_nScene3_freqdistance6_freq(1425,2851)_AM(23,13)_gap([9.6957,16.8696,19;13,21.9231,24.3077;6,26.5714]).wav",23631.773,24,"trial",1,0,2,3,0.66667,24,1,0,1,0,389.07312
"cS33_b1_b2_b3_b4_b5_b6","Trial:1 Rep1_1_nScene1_freqdistance0_freq(1600)_AM(23)_gap([13.2174,15.2609,26.0435]).wav",23673.941,25,"trial",0,0,3,3,1,25,1,1,0,0,81.726074
"cS33_b1_b2_b3_b4_b5_b6","Trial:2 Rep4_1_nScene1_freqdistance0_freq(1425)_AM(7)_gap([20,23,25.2857]).wav",23710.358,26,"trial",0,0,3,3,1,26,1,1,0,0,652.92059
"cS33_b1_b2_b3_b4_b5_b6","Trial:3 Rep2_1_nScene1_freqdistance0_freq(1425)_AM(13)_gap([10.5385,13.3077,21.7692]).wav",23745.993,27,"trial",0,0,3,3,1,27,1,1,0,0,-36.040234
"cS33_b1_b2_b3_b4_b5_b6","Trial:4 Rep3_3_nScene3_freqdistance6_freq(1115,497)_AM(3,7)_gap([9.3333,18,22.3333;6.5714,11.7143,20.2857;14.7692,26.3077]).wav",23782.309,28,"trial",0,1,3,3,1,28,1,0,1,0,-175.92508
"cS33_b1_b2_b3_b4_b5_b6","Trial:5 Rep4_2_nScene2_freqdistance6_freq(1425,2851)_AM(7,3)_gap([8.5714,21.7143;14,17.6667]).wav",23817.575,29,"trial",0,0,2,2,1,29,1,0,0,1,-173.5025
"cS33_b1_b2_b3_b4_b5_b6","Trial:6 Rep3_2_nScene2_freqdistance6_freq(1115,497)_AM(3,7)_gap([8,23.6667;12.2857,14.5714,21.5714]).wav",23852.942,30,"trial",1,2,2,2,1,30,1,0,0,1,NaN
"cS33_b1_b2_b3_b4_b5_b6","Trial:7 Rep2_2_nScene2_freqdistance6_freq(1425,663)_AM(13,7)_gap([7.7692,12.5385,26.1538;17.7143,20]).wav",23888.825,31,"trial",0,0,3,3,1,31,1,0,0,1,494.76666
"cS33_b1_b2_b3_b4_b5_b6","Trial:8 Rep2_3_nScene3_freqdistance6_freq(1425,663)_AM(13,7)_gap([6.2308,9.8462,24.8462;12.7143,15.4286,26.8571;18.6957,21.913]).wav",23924.761,32,"trial",1,2,3,3,1,32,1,0,1,0,-196.78227
"cS33_b1_b2_b3_b4_b5_b6","Trial:9 Rep3_1_nScene1_freqdistance0_freq(1115)_AM(3)_gap([10.3333,19.6667,22]).wav",23960.326,33,"trial",0,0,3,3,1,33,1,1,0,0,-277.10593
"cS33_b1_b2_b3_b4_b5_b6","Trial:10 Rep1_2_nScene2_freqdistance6_freq(1600,3154)_AM(23,3)_gap([18.7391,25.9565;9.3333,12,21.6667]).wav",23995.96,34,"trial",0,0,2,2,1,34,1,0,0,1,-226.97488
"cS33_b1_b2_b3_b4_b5_b6","Trial:11 Rep4_3_nScene3_freqdistance6_freq(1425,663)_AM(7,3)_gap([16.5714,19,21.5714;11,26.6667;13.2308,24.3846]).wav",24032.781,35,"trial",1,2,0,3,0,35,1,0,1,0,256.42065
"cS33_b1_b2_b3_b4_b5_b6","Trial:12 Rep1_3_nScene3_freqdistance6_freq(1600,3154)_AM(23,3)_gap([8,26.2609;10.3333,13;17.5714,21.8571,24]).wav",24068.963,36,"trial",0,0,2,2,1,36,1,0,1,0,-200.77168
"cS33_b1_b2_b3_b4_b5_b6","Trial:1 Rep3_2_nScene2_freqdistance6_freq(1270,582)_AM(23,7)_gap([14,18.4348,24.8261;6.1429,9.8571,22.2857]).wav",24108.265,37,"trial",0,0,3,3,1,37,1,0,0,1,-393.12274
"cS33_b1_b2_b3_b4_b5_b6","Trial:2 Rep2_1_nScene1_freqdistance0_freq(1270)_AM(13)_gap([9.7692,14.8462,23.9231]).wav",24143.449,38,"trial",0,0,3,3,1,38,1,1,0,0,NaN
"cS33_b1_b2_b3_b4_b5_b6","Trial:3 Rep4_1_nScene1_freqdistance0_freq(2016)_AM(13)_gap([8,11.3077,14.1538]).wav",24178.664,39,"trial",0,0,3,3,1,39,1,1,0,0,243.31989
"cS33_b1_b2_b3_b4_b5_b6","Trial:4 Rep1_2_nScene2_freqdistance6_freq(1600,766)_AM(3,23)_gap([7,15,22;10.087,19.6957,24.3478]).wav",24214.298,40,"trial",0,0,3,3,1,40,1,0,0,1,-90.487122
"cS33_b1_b2_b3_b4_b5_b6","Trial:5 Rep1_3_nScene3_freqdistance6_freq(1600,766)_AM(3,23)_gap([6,8.3333;15.5217,23.3043;20.8462,26.6923]).wav",24249.698,41,"trial",1,0,1,2,0.5,41,1,0,1,0,47.718456
"cS33_b1_b2_b3_b4_b5_b6","Trial:6 Rep3_1_nScene1_freqdistance0_freq(1270)_AM(23)_gap([11.6522,22.087]).wav",24286.132,42,"trial",0,0,2,2,1,42,1,1,0,0,44.267498
"cS33_b1_b2_b3_b4_b5_b6","Trial:7 Rep2_2_nScene2_freqdistance6_freq(1270,2540)_AM(13,23)_gap([9.1538,20.2308,26.6923;6.8261,15.8261]).wav",24321.665,43,"trial",0,1,3,3,1,43,1,0,0,1,-103.55446
"cS33_b1_b2_b3_b4_b5_b6","Trial:8 Rep4_3_nScene3_freqdistance6_freq(2016,993)_AM(13,7)_gap([6.3077,12.6154,21.1538;10.1429,24.8571;14.8696,26.9565]).wav",24356.799,44,"trial",1,1,0,3,0,44,1,0,1,0,205.6368
"cS33_b1_b2_b3_b4_b5_b6","Trial:9 Rep2_3_nScene3_freqdistance6_freq(1270,2540)_AM(13,23)_gap([8.7692,11.2308,26.8462;17.7826,20.6522,23.3478;6.6667,14.6667]).wav",24392.331,45,"trial",1,1,1,3,0.33333,45,1,0,1,0,-199.58014
"cS33_b1_b2_b3_b4_b5_b6","Trial:10 Rep1_1_nScene1_freqdistance0_freq(1600)_AM(3)_gap([6.3333,18]).wav",24427.882,46,"trial",1,0,1,2,0.5,46,1,1,0,0,-337.71301
"cS33_b1_b2_b3_b4_b5_b6","Trial:11 Rep3_3_nScene3_freqdistance6_freq(1270,582)_AM(23,7)_gap([12.8261,17.5652,27;6.7143,8.7143;21.3077,23.6154]).wav",24463.449,47,"trial",0,0,3,3,1,47,1,0,1,0,163.83878
"cS33_b1_b2_b3_b4_b5_b6","Trial:12 Rep4_2_nScene2_freqdistance6_freq(2016,993)_AM(13,7)_gap([6.8462,25.1538;9.4286,13.4286]).wav",24500.332,48,"trial",0,0,2,2,1,48,1,0,0,1,NaN
"cS33_b1_b2_b3_b4_b5_b6","Trial:1 Rep1_1_nScene1_freqdistance0_freq(1425)_AM(7)_gap([6.5714,24.7143]).wav",24540.519,49,"trial",0,0,2,2,1,49,1,1,0,0,93.608055
"cS33_b1_b2_b3_b4_b5_b6","Trial:2 Rep3_2_nScene2_freqdistance6_freq(1796,872)_AM(23,13)_gap([7.3478,9.913;16.5385,19.7692,24.1538]).wav",24576.12,50,"trial",0,0,2,2,1,50,1,0,0,1,-32.185127
"cS33_b1_b2_b3_b4_b5_b6","Trial:3 Rep2_3_nScene3_freqdistance6_freq(1270,2540)_AM(3,13)_gap([13,16.6667;6.3846,22.7692;10.5714,20.4286,24.8571]).wav",24611.319,51,"trial",1,2,1,2,0.5,51,1,0,1,0,NaN
"cS33_b1_b2_b3_b4_b5_b6","Trial:4 Rep4_1_nScene1_freqdistance0_freq(1270)_AM(7)_gap([8,19.8571,22.4286]).wav",24646.669,52,"trial",0,0,3,3,1,52,1,1,0,0,-40.936161
"cS33_b1_b2_b3_b4_b5_b6","Trial:5 Rep2_2_nScene2_freqdistance6_freq(1270,2540)_AM(3,13)_gap([16,18.3333,25.3333;12.5385,20.6923]).wav",24681.836,53,"trial",1,0,2,3,0.66667,53,1,0,0,1,-46.420895
"cS33_b1_b2_b3_b4_b5_b6","Trial:6 Rep3_1_nScene1_freqdistance0_freq(1796)_AM(23)_gap([24.6957,26.8696]).wav",24718.12,54,"trial",0,0,2,2,1,54,1,1,0,0,-335.66641
"cS33_b1_b2_b3_b4_b5_b6","Trial:7 Rep2_1_nScene1_freqdistance0_freq(1270)_AM(3)_gap([10.6667,15.3333]).wav",24754.137,55,"trial",0,0,2,2,1,55,1,1,0,0,-84.907684
"cS33_b1_b2_b3_b4_b5_b6","Trial:8 Rep1_2_nScene2_freqdistance6_freq(1425,663)_AM(7,13)_gap([11.7143,15.1429,26.5714;6.9231,17.3077,19.5385]).wav",24789.724,56,"trial",0,0,3,3,1,56,1,0,0,1,143.32352
"cS33_b1_b2_b3_b4_b5_b6","Trial:9 Rep4_3_nScene3_freqdistance6_freq(1270,2540)_AM(7,13)_gap([8.2857,13.4286,20.7143;6.2308,23.3846,26.9231;10.6087,17.087]).wav",24824.922,57,"trial",0,0,3,3,1,57,1,0,1,0,-233.29782
"cS33_b1_b2_b3_b4_b5_b6","Trial:10 Rep1_3_nScene3_freqdistance6_freq(1425,663)_AM(7,13)_gap([12,14;6.5385,18.8462;16,22.3333,26.6667]).wav",24860.538,58,"trial",0,0,2,2,1,58,1,0,1,0,442.83994
"cS33_b1_b2_b3_b4_b5_b6","Trial:11 Rep3_3_nScene3_freqdistance6_freq(1796,872)_AM(23,13)_gap([9.7391,15.4348;12.1538,17.4615,26.6154;7.1429,19.7143,23.2857]).wav",24896.255,59,"trial",1,0,1,2,0.5,59,1,0,1,0,19.044123
"cS33_b1_b2_b3_b4_b5_b6","Trial:12 Rep4_2_nScene2_freqdistance6_freq(1270,582)_AM(7,13)_gap([13,15.4286;9.5385,18.6923,26.9231]).wav",24931.538,60,"trial",0,0,2,2,1,60,1,0,0,1,-158.40688
"cS33_b1_b2_b3_b4_b5_b6","Trial:1 Rep3_3_nScene3_freqdistance6_freq(1796,872)_AM(23,7)_gap([14.8696,19.3043;8.8571,12.5714,26.8571;17,21.3333,23.3333]).wav",24974.879,61,"trial",0,1,2,2,1,61,1,0,1,0,-221.45985
"cS33_b1_b2_b3_b4_b5_b6","Trial:2 Rep2_3_nScene3_freqdistance6_freq(1796,3540)_AM(3,7)_gap([14,22;9.1429,25.5714;7.1304,11.8696,18.8261]).wav",25010.03,62,"trial",1,0,1,2,0.5,62,1,0,1,0,66.629723
"cS33_b1_b2_b3_b4_b5_b6","Trial:3 Rep2_2_nScene2_freqdistance6_freq(1796,872)_AM(3,7)_gap([9.6667,20.3333;15.4286,25.4286]).wav",25046.28,63,"trial",0,0,2,2,1,63,1,0,0,1,-29.40708
"cS33_b1_b2_b3_b4_b5_b6","Trial:4 Rep3_2_nScene2_freqdistance6_freq(1796,872)_AM(23,7)_gap([12.3043,17.2174;15.1429,19.7143,25]).wav",25081.88,64,"trial",0,0,2,2,1,64,1,0,0,1,-84.211647
"cS33_b1_b2_b3_b4_b5_b6","Trial:5 Rep3_1_nScene1_freqdistance0_freq(1796)_AM(23)_gap([11.4348,13.4783,23.4783]).wav",25117.251,65,"trial",0,0,3,3,1,65,1,1,0,0,478.31577
"cS33_b1_b2_b3_b4_b5_b6","Trial:6 Rep4_3_nScene3_freqdistance6_freq(1796,872)_AM(7,23)_gap([20.2857,26.1429;17,23.9565;7.5385,11.3077,13.9231]).wav",25152.733,66,"trial",1,1,1,2,0.5,66,1,0,1,0,259.63519
"cS33_b1_b2_b3_b4_b5_b6","Trial:7 Rep4_1_nScene1_freqdistance0_freq(1796)_AM(7)_gap([13.7143,18.1429,23.5714]).wav",25188.153,67,"trial",0,0,3,3,1,67,1,1,0,0,-98.010399
"cS33_b1_b2_b3_b4_b5_b6","Trial:8 Rep2_1_nScene1_freqdistance0_freq(1796)_AM(3)_gap([15.6667,21.3333]).wav",25223.333,68,"trial",0,0,2,2,1,68,1,1,0,0,-368.29504
"cS33_b1_b2_b3_b4_b5_b6","Trial:9 Rep1_2_nScene2_freqdistance6_freq(1270,582)_AM(23,13)_gap([13.7391,24.9565;8.6154,19.1538]).wav",25259.932,69,"trial",0,0,2,2,1,69,1,0,0,1,111.02532
"cS33_b1_b2_b3_b4_b5_b6","Trial:10 Rep1_1_nScene1_freqdistance0_freq(1270)_AM(23)_gap([14.3043,18.087]).wav",25296.35,70,"trial",0,0,2,2,1,70,1,1,0,0,142.34581
"cS33_b1_b2_b3_b4_b5_b6","Trial:11 Rep1_3_nScene3_freqdistance6_freq(1270,582)_AM(23,13)_gap([10.8696,15.3478,26.4348;6,8.6154,20.7692;13.1429,23.5714]).wav",25331.549,71,"trial",1,1,2,3,0.66667,71,1,0,1,0,263.53897
"cS33_b1_b2_b3_b4_b5_b6","Trial:12 Rep4_2_nScene2_freqdistance6_freq(1796,3540)_AM(7,23)_gap([11,15.1429;13.1304,25.8696]).wav",25366.699,72,"trial",0,0,2,2,1,72,1,0,0,1,-176.75429
"cS34_b1_b2_b3_b4_b5_b6","Trial:1 Rep3_3_nScene3_freqdistance6_freq(2016,993)_AM(3,7)_gap([6,19.6667,24;8.5714,12.2857,17.5714;21.8261,26.6522]).wav",1941.26,1,"trial",1,2,2,3,0.66667,1,1,0,1,0,900.5011
"cS34_b1_b2_b3_b4_b5_b6","Trial:2 Rep1_3_nScene3_freqdistance6_freq(1115,497)_AM(3,23)_gap([6,9.6667,21;16.8261,18.8261;11.8571,27]).wav",1976.876,2,"trial",1,2,3,3,1,2,1,0,1,0,680.36914
"cS34_b1_b2_b3_b4_b5_b6","Trial:3 Rep1_1_nScene1_freqdistance0_freq(1115)_AM(3)_gap([10.3333,23.6667]).wav",2012.353,3,"trial",0,0,2,2,1,3,1,1,0,0,-406.31195
"cS34_b1_b2_b3_b4_b5_b6","Trial:4 Rep3_2_nScene2_freqdistance6_freq(2016,993)_AM(3,7)_gap([10,12.3333,19;6.1429,16.8571,21.2857]).wav",2048.37,4,"trial",0,0,3,3,1,4,1,0,0,1,33.672646
"cS34_b1_b2_b3_b4_b5_b6","Trial:5 Rep3_1_nScene1_freqdistance0_freq(2016)_AM(3)_gap([10,23.3333,26]).wav",2084.937,5,"trial",0,0,3,3,1,5,1,1,0,0,312.22858
"cS34_b1_b2_b3_b4_b5_b6","Trial:6 Rep4_2_nScene2_freqdistance6_freq(1115,2263)_AM(7,3)_gap([18.1429,20.8571;6.3333,23.6667,27]).wav",2120.354,6,"trial",0,0,2,2,1,6,1,0,0,1,81.807434
"cS34_b1_b2_b3_b4_b5_b6","Trial:7 Rep1_2_nScene2_freqdistance6_freq(1115,497)_AM(3,23)_gap([11,17;14.4783,20.2609,23.2609]).wav",2156.021,7,"trial",0,0,2,2,1,7,1,0,0,1,106.54591
"cS34_b1_b2_b3_b4_b5_b6","Trial:8 Rep2_2_nScene2_freqdistance6_freq(1270,2540)_AM(23,13)_gap([20.8696,23.0435;8.3077,12.3846,16]).wav",2191.454,8,"trial",1,0,1,2,0.5,8,1,0,0,1,584.2536
"cS34_b1_b2_b3_b4_b5_b6","Trial:9 Rep4_3_nScene3_freqdistance6_freq(1115,497)_AM(7,3)_gap([22.5714,24.5714;20.3333,26.6667;7.3043,12.6522,16.5652]).wav",2227.191,9,"trial",0,1,2,2,1,9,1,0,1,0,386.30231
"cS34_b1_b2_b3_b4_b5_b6","Trial:10 Rep4_1_nScene1_freqdistance0_freq(1115)_AM(7)_gap([19.4286,21.7143]).wav",2262.913,10,"trial",0,0,2,2,1,10,1,1,0,0,-674.13116
"cS34_b1_b2_b3_b4_b5_b6","Trial:11 Rep2_1_nScene1_freqdistance0_freq(1270)_AM(23)_gap([6.6522,10.8261,15.7826]).wav",2298.313,11,"trial",0,0,3,3,1,11,1,1,0,0,-490.71286
"cS34_b1_b2_b3_b4_b5_b6","Trial:12 Rep2_3_nScene3_freqdistance6_freq(1270,2540)_AM(23,13)_gap([10.9565,25.0435;8.6923,16,18.8462;6.3333,13]).wav",2335.108,12,"trial",0,0,2,2,1,12,1,0,1,0,-392.21582
